name,lat,lon,2023_08_01,2023_08_02,2023_08_03,2023_08_04,2023_08_05,2023_08_06,2023_08_07,2023_08_08,2023_08_09,2023_08_10,2023_08_11,2023_08_12,2023_08_13,2023_08_14,2023_08_15,2023_08_16,2023_08_17,2023_08_18,2023_08_19,2023_08_20
p_37.244243_140.245527,37.244243,140.245527,,,,,,,,,,,,,0.14,,,,,,,
p_37.244345_139.882487,37.244345,139.882487,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.244858_140.245778,37.244858,140.245778,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.244940_139.881927,37.24494,139.881927,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.245468_139.881328,37.245468,139.881328,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.245523_140.246022,37.245523,140.246022,,,,,,,,,,,,,0.16285714285714287,,,,,,,
p_37.245930_139.880693,37.24593,139.880693,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.246258_140.246148,37.246258,140.246148,,,,,,,,,,,,,0.1657142857142857,,,,,,,
p_37.246388_139.880060,37.246388,139.88006,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.246845_139.879435,37.246845,139.879435,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.247048_140.245965,37.247048,140.245965,,,,,,,,,,,,,0.16857142857142857,,,,,,,
p_37.247360_139.878862,37.24736,139.878862,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.247735_140.245465,37.247735,140.245465,,,,,,,,,,,,,0.16857142857142857,,,,,,,
p_37.248265_140.244690,37.248265,140.24469,,,,,,,,,,,,,0.16285714285714287,,,,,,,
p_37.248650_140.243743,37.24865,140.243743,,,,,,,,,,,,,0.16857142857142857,,,,,,,
p_37.249015_140.242757,37.249015,140.242757,,,,,,,,,,,,,0.1657142857142857,,,,,,,
p_37.249425_140.241780,37.249425,140.24178,,,,,,,,,,,,,0.17714285714285713,,,,,,,
p_37.249800_140.240782,37.2498,140.240782,,,,,,,,,,,,,0.1742857142857143,,,,,,,
p_37.250205_140.239792,37.250205,140.239792,,,,,,,,,,,,,0.17142857142857143,,,,,,,
p_37.250625_140.238783,37.250625,140.238783,,,,,,,,,,,,,0.16857142857142857,,,,,,,
p_37.251025_140.237817,37.251025,140.237817,,,,,,,,,,,,,0.17142857142857143,,,,,,,
p_37.251508_140.237038,37.251508,140.237038,,,,,,,,,,,,,0.1657142857142857,,,,,,,
p_37.252087_140.236492,37.252087,140.236492,,,,,,,,,,,,,0.18285714285714286,,,,,,,
p_37.252812_140.236143,37.252812,140.236143,,,,,,,,,,,,,0.18,,,,,,,
p_37.253522_140.235852,37.253522,140.235852,,,,,,,,,,,,,0.17142857142857143,,,,,,,
p_37.254218_140.235552,37.254218,140.235552,,,,,,,,,,,,,0.1657142857142857,,,,,,,
p_37.254860_140.235168,37.25486,140.235168,,,,,,,,,,,,,0.1742857142857143,,,,,,,
p_37.255325_140.234525,37.255325,140.234525,,,,,,,,,,,,,0.16857142857142857,,,,,,,
p_37.255602_140.233770,37.255602,140.23377,,,,,,,,,,,,,0.16285714285714287,,,,,,,
p_37.255795_140.233115,37.255795,140.233115,,,,,,,,,,,,,0.16,,,,,,,
p_37.255840_140.232875,37.25584,140.232875,,,,,,,,,,,,,0.17714285714285716,,,,,,,
p_37.255843_140.232872,37.255843,140.232872,,,,,,,,,,,,,0.16,,,,,,,
p_37.255867_140.232850,37.255867,140.23285,,,,,,,,,,,,,0.15714285714285714,,,,,,,
p_37.255922_140.232660,37.255922,140.23266,,,,,,,,,,,,,0.14285714285714285,,,,,,,
p_37.261100_140.196507,37.2611,140.196507,,,,,,,,,,,,,0.14,,,,,,,
p_37.261233_139.878470,37.261233,139.87847,,,,,,,,,,,,,0.08,,,,,,,
p_37.261248_140.195638,37.261248,140.195638,,,,,,,,,,,,,0.14,,,,,,,
p_37.261448_140.194748,37.261448,140.194748,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.261617_139.879228,37.261617,139.879228,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.261665_140.193858,37.261665,140.193858,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.261882_140.192958,37.261882,140.192958,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.262052_139.880050,37.262052,139.88005,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.262110_140.192038,37.26211,140.192038,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.262337_140.191113,37.262337,140.191113,,,,,,,,,,,,,0.12,,,,,,,
p_37.262560_140.190170,37.26256,140.19017,,,,,,,,,,,,,0.11428571428571428,,,,,,,
p_37.262593_139.881063,37.262593,139.881063,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.262792_140.189223,37.262792,140.189223,,,,,,,,,,,,,0.12,,,,,,,
p_37.262992_139.881848,37.262992,139.881848,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.263023_140.188280,37.263023,140.18828,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.263257_140.187320,37.263257,140.18732,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.263402_139.882650,37.263402,139.88265,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.263545_140.186387,37.263545,140.186387,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.263852_139.883543,37.263852,139.883543,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.263930_140.185522,37.26393,140.185522,,,,,,,,,,,,,0.12,,,,,,,
p_37.264327_140.184658,37.264327,140.184658,,,,,,,,,,,,,0.12571428571428572,,,,,,,
p_37.264363_139.884510,37.264363,139.88451,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.264698_140.183845,37.264698,140.183845,,,,,,,,,,,,,0.11714285714285715,,,,,,,
p_37.264992_139.885215,37.264992,139.885215,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.265085_140.183008,37.265085,140.183008,,,,,,,,,,,,,0.12,,,,,,,
p_37.265490_140.182140,37.26549,140.18214,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.265633_139.885733,37.265633,139.885733,,,,,,,,,,,,,0.11428571428571428,,,,,,,
p_37.265883_140.181277,37.265883,140.181277,,,,,,,,,,,,,0.12571428571428572,,,,,,,
p_37.266255_139.886223,37.266255,139.886223,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.266295_140.180408,37.266295,140.180408,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.266692_140.179558,37.266692,140.179558,,,,,,,,,,,,,0.12,,,,,,,
p_37.266805_139.886722,37.266805,139.886722,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.267098_139.887385,37.267098,139.887385,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.267100_140.178715,37.2671,140.178715,,,,,,,,,,,,,0.12,,,,,,,
p_37.267275_139.888102,37.267275,139.888102,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.267472_139.888847,37.267472,139.888847,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.267503_140.177863,37.267503,140.177863,,,,,,,,,,,,,0.12,,,,,,,
p_37.267685_139.889600,37.267685,139.8896,,,,,,,,,,,,,0.08,,,,,,,
p_37.267877_139.890335,37.267877,139.890335,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.267898_140.177012,37.267898,140.177012,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.268085_139.891103,37.268085,139.891103,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.268288_139.891857,37.268288,139.891857,,,,,,,,,,,,,0.08,,,,,,,
p_37.268302_140.176180,37.268302,140.17618,,,,,,,,,,,,,0.11714285714285715,,,,,,,
p_37.268452_139.892510,37.268452,139.89251,,,,,,,,,,,,,0.07714285714285714,,,,,,,
p_37.268572_139.893030,37.268572,139.89303,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.268775_140.175467,37.268775,140.175467,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.268808_139.893695,37.268808,139.893695,,,,,,,,,,,,,0.07714285714285714,,,,,,,
p_37.269197_139.894287,37.269197,139.894287,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.269337_140.174895,37.269337,140.174895,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.269730_139.894613,37.26973,139.894613,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.269967_140.174385,37.269967,140.174385,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.270327_139.894810,37.270327,139.89481,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.270607_140.173873,37.270607,140.173873,,,,,,,,,,,,,0.1,,,,,,,
p_37.270913_139.894942,37.270913,139.894942,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.271252_140.173350,37.271252,140.17335,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.271490_139.895037,37.27149,139.895037,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.271900_140.172825,37.2719,140.172825,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.272057_139.895117,37.272057,139.895117,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.272515_140.172325,37.272515,140.172325,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.272653_139.895245,37.272653,139.895245,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.273127_140.171827,37.273127,140.171827,,,,,,,,,,,,,0.1,,,,,,,
p_37.273237_139.895525,37.273237,139.895525,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.273730_140.171333,37.27373,140.171333,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.273757_139.895892,37.273757,139.895892,,,,,,,,,,,,,0.1,,,,,,,
p_37.274272_139.896243,37.274272,139.896243,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.274312_140.170858,37.274312,140.170858,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.274742_139.896578,37.274742,139.896578,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.274893_140.170378,37.274893,140.170378,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.275165_139.896890,37.275165,139.89689,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.275448_140.169930,37.275448,140.16993,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.275543_139.897120,37.275543,139.89712,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.275897_139.897362,37.275897,139.897362,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.275940_140.169528,37.27594,140.169528,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.276363_139.897670,37.276363,139.89767,,,,,,,,,,,,,0.1,,,,,,,
p_37.276473_140.169103,37.276473,140.169103,,,,,,,,,,,,,0.11714285714285715,,,,,,,
p_37.276865_139.897992,37.276865,139.897992,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.277013_140.168627,37.277013,140.168627,,,,,,,,,,,,,0.12571428571428572,,,,,,,
p_37.277367_139.898315,37.277367,139.898315,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.277573_140.168137,37.277573,140.168137,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.277957_139.898675,37.277957,139.898675,,,,,,,,,,,,,0.1,,,,,,,
p_37.278145_140.167610,37.278145,140.16761,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.278607_139.899075,37.278607,139.899075,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.278732_140.167098,37.278732,140.167098,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.279247_139.899490,37.279247,139.89949,,,,,,,,,,,,,0.1,,,,,,,
p_37.279335_140.166595,37.279335,140.166595,,,,,,,,,,,,,0.14,,,,,,,
p_37.279842_139.899985,37.279842,139.899985,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.280000_140.166288,37.28,140.166288,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.280372_139.900582,37.280372,139.900582,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.280820_140.166467,37.28082,140.166467,,,,,,,,,,,,,0.1457142857142857,,,,,,,
p_37.280955_139.901102,37.280955,139.901102,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.281387_140.167093,37.281387,140.167093,,,,,,,,,,,,,0.14857142857142858,,,,,,,
p_37.281707_139.901287,37.281707,139.901287,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.281787_140.167968,37.281787,140.167968,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.282285_140.168840,37.282285,140.16884,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.282977_140.169302,37.282977,140.169302,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.283583_140.169477,37.283583,140.169477,,,,,,,,,,,,,0.11714285714285715,,,,,,,
p_37.284217_140.169648,37.284217,140.169648,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.284917_140.169835,37.284917,140.169835,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.285488_140.169993,37.285488,140.169993,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.286113_140.170175,37.286113,140.170175,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.286775_140.170358,37.286775,140.170358,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.287440_140.170532,37.28744,140.170532,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.288083_140.170690,37.288083,140.17069,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.288530_140.170757,37.28853,140.170757,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.288650_140.170402,37.28865,140.170402,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.288723_140.169905,37.288723,140.169905,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.288823_140.169327,37.288823,140.169327,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.288937_140.168630,37.288937,140.16863,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.289063_140.167863,37.289063,140.167863,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.289190_140.167090,37.28919,140.16709,,,,,,,,,,,,,0.1,,,,,,,
p_37.289408_140.166377,37.289408,140.166377,,,,,,,,,,,,,0.1,,,,,,,
p_37.289827_140.165788,37.289827,140.165788,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.290417_140.165435,37.290417,140.165435,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.291023_140.165083,37.291023,140.165083,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.291552_140.164617,37.291552,140.164617,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.292057_140.164067,37.292057,140.164067,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.292600_140.163510,37.2926,140.16351,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.293192_140.163067,37.293192,140.163067,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.293808_140.162678,37.293808,140.162678,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.294402_140.162220,37.294402,140.16222,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.294930_140.161678,37.29493,140.161678,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.295448_140.161107,37.295448,140.161107,,,,,,,,,,,,,0.13142857142857142,,,,,,,
p_37.295922_140.160582,37.295922,140.160582,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.296502_140.160210,37.296502,140.16021,,,,,,,,,,,,,0.12,,,,,,,
p_37.297137_140.159832,37.297137,140.159832,,,,,,,,,,,,,0.12571428571428572,,,,,,,
p_37.297728_140.159422,37.297728,140.159422,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.298207_140.158863,37.298207,140.158863,,,,,,,,,,,,,0.13142857142857142,,,,,,,
p_37.298653_140.158220,37.298653,140.15822,,,,,,,,,,,,,0.14,,,,,,,
p_37.299190_140.157737,37.29919,140.157737,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.299710_139.897798,37.29971,139.897798,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.299743_140.157478,37.299743,140.157478,,,,,,,,,,,,,0.14,,,,,,,
p_37.300090_140.154665,37.30009,140.154665,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.300172_140.155532,37.300172,140.155532,,,,,,,,,,,,,0.14,,,,,,,
p_37.300173_140.157115,37.300173,140.157115,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.300280_140.156405,37.30028,140.156405,,,,,,,,,,,,,0.13142857142857142,,,,,,,
p_37.300303_140.153832,37.300303,140.153832,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.300433_139.897555,37.300433,139.897555,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.300733_140.153128,37.300733,140.153128,,,,,,,,,,,,,0.12571428571428572,,,,,,,
p_37.301167_140.152487,37.301167,140.152487,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.301285_139.897402,37.301285,139.897402,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.301667_140.152032,37.301667,140.152032,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.302037_139.896787,37.302037,139.896787,,,,,,,,,,,,,0.06571428571428571,,,,,,,
p_37.302253_140.151742,37.302253,140.151742,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.302675_140.151435,37.302675,140.151435,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.302752_139.896118,37.302752,139.896118,,,,,,,,,,,,,0.06857142857142857,,,,,,,
p_37.303023_140.151047,37.303023,140.151047,,,,,,,,,,,,,0.08,,,,,,,
p_37.303160_140.150447,37.30316,140.150447,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.303322_140.149792,37.303322,140.149792,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.303467_139.895532,37.303467,139.895532,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.303697_140.149157,37.303697,140.149157,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.304225_139.895142,37.304225,139.895142,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.304240_140.148588,37.30424,140.148588,,,,,,,,,,,,,0.1,,,,,,,
p_37.304718_140.147952,37.304718,140.147952,,,,,,,,,,,,,0.1,,,,,,,
p_37.305012_139.894930,37.305012,139.89493,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.305045_140.147218,37.305045,140.147218,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.305243_140.146443,37.305243,140.146443,,,,,,,,,,,,,0.10857142857142857,,,,,,,
p_37.305588_140.145875,37.305588,140.145875,,,,,,,,,,,,,0.12,,,,,,,
p_37.305908_139.894847,37.305908,139.894847,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.306113_140.145572,37.306113,140.145572,,,,,,,,,,,,,0.11428571428571428,,,,,,,
p_37.306603_140.145165,37.306603,140.145165,,,,,,,,,,,,,0.12,,,,,,,
p_37.306653_139.894830,37.306653,139.89483,,,,,,,,,,,,,0.1,,,,,,,
p_37.307117_140.144703,37.307117,140.144703,,,,,,,,,,,,,0.13142857142857142,,,,,,,
p_37.307255_139.894888,37.307255,139.894888,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.307633_139.894930,37.307633,139.89493,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.307685_139.894935,37.307685,139.894935,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.307685_140.144557,37.307685,140.144557,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.307687_139.894940,37.307687,139.89494,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.307687_139.894950,37.307687,139.89495,,,,,,,,,,,,,0.1,,,,,,,
p_37.307698_139.894933,37.307698,139.894933,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.307722_139.894958,37.307722,139.894958,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.307888_139.894992,37.307888,139.894992,,,,,,,,,,,,,0.08,,,,,,,
p_37.308002_139.895033,37.308002,139.895033,,,,,,,,,,,,,0.08,,,,,,,
p_37.308070_139.895053,37.30807,139.895053,,,,,,,,,,,,,0.06571428571428571,,,,,,,
p_37.308280_140.144572,37.30828,140.144572,,,,,,,,,,,,,0.13142857142857142,,,,,,,
p_37.308465_139.895143,37.308465,139.895143,,,,,,,,,,,,,0.054285714285714284,,,,,,,
p_37.308858_140.144318,37.308858,140.144318,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.308972_139.895285,37.308972,139.895285,,,,,,,,,,,,,0.05714285714285714,,,,,,,
p_37.309423_140.144057,37.309423,140.144057,,,,,,,,,,,,,0.13142857142857142,,,,,,,
p_37.309448_139.895520,37.309448,139.89552,,,,,,,,,,,,,0.06,,,,,,,
p_37.309803_140.142262,37.309803,140.142262,,,,,,,,,,,,,0.14285714285714285,,,,,,,
p_37.309810_139.895823,37.30981,139.895823,,,,,,,,,,,,,0.06571428571428571,,,,,,,
p_37.309823_140.143630,37.309823,140.14363,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.309880_140.141487,37.30988,140.141487,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.309912_140.142962,37.309912,140.142962,,,,,,,,,,,,,0.14,,,,,,,
p_37.310162_139.896280,37.310162,139.89628,,,,,,,,,,,,,0.06571428571428571,,,,,,,
p_37.310237_140.140810,37.310237,140.14081,,,,,,,,,,,,,0.14285714285714285,,,,,,,
p_37.310358_139.896882,37.310358,139.896882,,,,,,,,,,,,,0.06,,,,,,,
p_37.310528_139.897552,37.310528,139.897552,,,,,,,,,,,,,0.06,,,,,,,
p_37.310767_140.140348,37.310767,140.140348,,,,,,,,,,,,,0.15142857142857144,,,,,,,
p_37.310812_139.898168,37.310812,139.898168,,,,,,,,,,,,,0.06285714285714286,,,,,,,
p_37.311133_139.898477,37.311133,139.898477,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.311418_140.140087,37.311418,140.140087,,,,,,,,,,,,,0.13714285714285715,,,,,,,
p_37.311512_139.898450,37.311512,139.89845,,,,,,,,,,,,,0.07714285714285714,,,,,,,
p_37.311897_139.898487,37.311897,139.898487,,,,,,,,,,,,,0.07428571428571429,,,,,,,
p_37.312067_140.139855,37.312067,140.139855,,,,,,,,,,,,,0.14,,,,,,,
p_37.312355_139.898465,37.312355,139.898465,,,,,,,,,,,,,0.07142857142857142,,,,,,,
p_37.312703_140.139617,37.312703,140.139617,,,,,,,,,,,,,0.13428571428571429,,,,,,,
p_37.312850_139.898555,37.31285,139.898555,,,,,,,,,,,,,0.08,,,,,,,
p_37.313323_140.139383,37.313323,140.139383,,,,,,,,,,,,,0.14,,,,,,,
p_37.313363_139.898720,37.313363,139.89872,,,,,,,,,,,,,0.08,,,,,,,
p_37.313888_139.898935,37.313888,139.898935,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.313942_140.139167,37.313942,140.139167,,,,,,,,,,,,,0.12857142857142856,,,,,,,
p_37.314410_139.899197,37.31441,139.899197,,,,,,,,,,,,,0.08,,,,,,,
p_37.314755_140.139035,37.314755,140.139035,,,,,,,,,,,,,0.11714285714285715,,,,,,,
p_37.315240_139.899658,37.31524,139.899658,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.315422_140.138850,37.315422,140.13885,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.315625_139.900158,37.315625,139.900158,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.315900_139.906145,37.3159,139.906145,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.315910_139.900658,37.31591,139.900658,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.315987_139.905432,37.315987,139.905432,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.315988_140.138383,37.315988,140.138383,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.316045_139.906753,37.316045,139.906753,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.316080_139.901092,37.31608,139.901092,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.316255_139.904685,37.316255,139.904685,,,,,,,,,,,,,0.1,,,,,,,
p_37.316285_139.901532,37.316285,139.901532,,,,,,,,,,,,,0.1,,,,,,,
p_37.316388_140.137653,37.316388,140.137653,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.316458_139.907208,37.316458,139.907208,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.316527_139.902002,37.316527,139.902002,,,,,,,,,,,,,0.1,,,,,,,
p_37.316578_139.904050,37.316578,139.90405,,,,,,,,,,,,,0.10285714285714286,,,,,,,
p_37.316782_140.136980,37.316782,140.13698,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.316817_139.902435,37.316817,139.902435,,,,,,,,,,,,,0.10571428571428572,,,,,,,
p_37.316832_139.903473,37.316832,139.903473,,,,,,,,,,,,,0.11142857142857143,,,,,,,
p_37.316967_139.907737,37.316967,139.907737,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.316977_139.902877,37.316977,139.902877,,,,,,,,,,,,,0.12,,,,,,,
p_37.317313_140.136432,37.317313,140.136432,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.317462_139.908195,37.317462,139.908195,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.317902_140.136045,37.317902,140.136045,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.318055_139.908342,37.318055,139.908342,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.318462_140.135660,37.318462,140.13566,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.318660_139.908375,37.31866,139.908375,,,,,,,,,,,,,0.09142857142857143,,,,,,,
p_37.318998_140.135177,37.318998,140.135177,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.319223_139.908403,37.319223,139.908403,,,,,,,,,,,,,0.08,,,,,,,
p_37.319543_140.134720,37.319543,140.13472,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.319773_139.908408,37.319773,139.908408,,,,,,,,,,,,,0.08285714285714285,,,,,,,
p_37.320112_140.134275,37.320112,140.134275,,,,,,,,,,,,,0.08571428571428572,,,,,,,
p_37.320383_139.908467,37.320383,139.908467,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.320642_140.133712,37.320642,140.133712,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.321007_139.908617,37.321007,139.908617,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.321107_140.133128,37.321107,140.133128,,,,,,,,,,,,,0.1,,,,,,,
p_37.321570_139.908807,37.32157,139.908807,,,,,,,,,,,,,0.07714285714285714,,,,,,,
p_37.321655_140.132802,37.321655,140.132802,,,,,,,,,,,,,0.11428571428571428,,,,,,,
p_37.322158_139.909083,37.322158,139.909083,,,,,,,,,,,,,0.09714285714285714,,,,,,,
p_37.322218_140.132477,37.322218,140.132477,,,,,,,,,,,,,0.12571428571428572,,,,,,,
p_37.322642_139.909532,37.322642,139.909532,,,,,,,,,,,,,0.09428571428571429,,,,,,,
p_37.322668_140.131942,37.322668,140.131942,,,,,,,,,,,,,0.12285714285714286,,,,,,,
p_37.323058_139.909970,37.323058,139.90997,,,,,,,,,,,,,0.08857142857142856,,,,,,,
p_37.323095_140.131317,37.323095,140.131317,,,,,,,,,,,,,0.11714285714285715,,,,,,,
p_37.323527_140.130667,37.323527,140.130667,,,,,,,,,,,,,0.12857142857142856,,,,,,,
